degree distribution (probability density function of the degree in logarithmic bins) 
7.43464	0.178809
9.45612	0.0886384
11.4561	0.0505861
13.914	0.0426141
16.9008	0.0234035
20.3903	0.0172704
24.7422	0.0123082
30.2655	0.00840949
37.2204	0.00581731
45.6672	0.00341756

degree distribution (degree-occurrences) 
7	0.15375
8	0.1182
9	0.08925
10	0.07485
11	0.062
12	0.052
13	0.04435
14	0.03825
15	0.0343
16	0.02995
17	0.026
18	0.0222
19	0.02015
20	0.01805
21	0.01645
22	0.01555
23	0.01595
24	0.0127
25	0.01305
26	0.0095
27	0.0097
28	0.00985
29	0.0106
30	0.00805
31	0.008
32	0.0067
33	0.00745
34	0.00645
35	0.00655
36	0.0056
37	0.00515
38	0.00445
39	0.00515
40	0.0045
41	0.0048
42	0.004
43	0.0037
44	0.00445
45	0.0031
46	0.00345
47	0.0033
48	0.0027
49	0.00295
50	0.00285


--------------------------------------
community distribution (size-occurrences)
20	0.0615883
21	0.0551053
22	0.0534846
23	0.0372771
24	0.0583468
25	0.0453809
26	0.0259319
27	0.0486224
28	0.0226904
29	0.0324149
30	0.0340357
31	0.0307942
32	0.0307942
33	0.0324149
34	0.0275527
35	0.0210697
36	0.0405186
37	0.0259319
38	0.0275527
39	0.0291734
40	0.0356564
41	0.0194489
42	0.0210697
43	0.0356564
44	0.0178282
45	0.0226904
46	0.0275527
47	0.00810373
48	0.0259319
49	0.0226904
50	0.0226904


--------------------------------------
mixing parameter (topology)
0.25	0.0005
0.285714	0.00095
0.3	0.00035
0.333333	0.00085
0.363126	0.00445
0.376184	0.0528
0.402048	0.05375
0.426929	0.2345
0.447686	0.3221
0.467162	0.14545
0.499924	0.15155
0.521739	5e-05
0.538315	0.0011
0.568477	0.02985
0.582846	0.00045
0.6	0.00035
0.625	0.00075
0.666667	5e-05
0.714286	0.00015

--------------------------------------
mixing parameter (weights)
0.413325	5e-05
0.418429	5e-05
0.419669	0.0001
0.423339	5e-05
0.425586	0.0002
0.427484	0.00025
0.429749	0.00025
0.432803	0.00045
0.435823	0.00095
0.438481	0.00305
0.441232	0.00735
0.443786	0.02155
0.446464	0.06275
0.44948	0.4965
0.450926	0.3421
0.453795	0.04875
0.456382	0.0119
0.459197	0.0029
0.461935	0.00065
0.464906	0.00015

--------------------------------------
internal weights (weight-occurrences)
0.312835	0.039073
1.18276	0.0519941
1.92751	0.0841957
2.68632	0.110145
3.43789	0.133999
4.18589	0.139596
4.94333	0.124579
5.70205	0.0988675
6.4585	0.0732515
7.21423	0.0501602
7.97383	0.0349525
8.73947	0.0245799
9.49922	0.0151124
10.255	0.00907456
11.0051	0.00543045
11.7698	0.00288195
12.4785	0.00128616
13.2926	0.00063117
13.9606	9.5271e-05
15.0745	9.5271e-05

--------------------------------------
external weights (weight-occurrences)
0.354539	0.00735326
0.969601	0.02283
1.55742	0.0526063
2.14836	0.0832982
2.74324	0.105852
3.35087	0.117274
3.95137	0.119105
4.55832	0.109078
5.1696	0.0944153
5.77209	0.0784445
6.38106	0.0631131
6.98322	0.0489733
7.59011	0.0366065
8.20146	0.0274512
8.80107	0.0181942
9.40012	0.00993998
9.99904	0.00401087
10.5906	0.00107538
11.1711	0.000348771
11.947	2.90643e-05
