degree distribution (probability density function of the degree in logarithmic bins) 
7.44469	0.180683
9.47649	0.0872881
11.4681	0.0500536
13.8997	0.0443274
16.8947	0.0238976
20.3951	0.0161879
24.7597	0.0114392
30.3123	0.00840119
37.1964	0.00611056
45.5696	0.00354081

degree distribution (degree-occurrences) 
7	0.1526
8	0.1222
9	0.0846
10	0.077
11	0.06
12	0.0528
13	0.047
14	0.0398
15	0.0348
16	0.033
17	0.0222
18	0.0246
19	0.0186
20	0.0172
21	0.0154
22	0.0146
23	0.0154
24	0.0114
25	0.0108
26	0.0094
27	0.0096
28	0.0096
29	0.0088
30	0.009
31	0.0094
32	0.007
33	0.0068
34	0.0082
35	0.0076
36	0.0054
37	0.0036
38	0.0032
39	0.0054
40	0.0056
41	0.0058
42	0.0036
43	0.0044
44	0.0044
45	0.005
46	0.003
47	0.0028
48	0.0028
49	0.003
50	0.0026


--------------------------------------
community distribution (size-occurrences)
20	0.0342466
21	0.0205479
22	0.0547945
23	0.0273973
24	0.0273973
25	0.0342466
26	0.0410959
27	0.0616438
28	0.0136986
29	0.0136986
30	0.0342466
31	0.0547945
32	0.0342466
33	0.0273973
34	0.0342466
35	0.0205479
36	0.0479452
37	0.0205479
38	0.0342466
39	0.0547945
40	0.0273973
41	0.0479452
42	0.0273973
43	0.0205479
44	0.0342466
45	0.0136986
46	0.0205479
47	0.0547945
48	0.0342466
49	0.0205479
50	0.00684932


--------------------------------------
mixing parameter (topology)
0.285714	0.0008
0.333333	0.0008
0.363636	0.0002
0.379121	0.0014
0.4	0.0004
0.428504	0.075
0.448585	0.0748
0.468452	0.076
0.498866	0.4978
0.515351	0.0454
0.53119	0.0766
0.551302	0.0684
0.571539	0.0782
0.597059	0.0008
0.625	0.0014
0.636364	0.0004
0.666667	0.0006
0.714286	0.001

--------------------------------------
mixing parameter (weights)
0.488226	0.0004
0.490228	0.0004
0.49105	0.0002
0.492097	0.0004
0.492847	0.0004
0.493832	0.0028
0.494691	0.0014
0.495501	0.0036
0.49639	0.0056
0.497176	0.0096
0.498097	0.0256
0.498997	0.0884
0.499913	0.6282
0.500515	0.1874
0.501414	0.0322
0.502337	0.0086
0.50315	0.0036
0.504136	0.001
0.505396	0.0002

--------------------------------------
internal weights (weight-occurrences)
0.28742	0.037413
1.16644	0.051541
1.91622	0.0860238
2.67332	0.112919
3.42144	0.132594
4.18211	0.132071
4.90979	0.123437
5.66961	0.101931
6.42653	0.0728376
7.1858	0.0510177
7.93734	0.0376223
8.71241	0.0236513
9.45751	0.0159071
10.1955	0.0100466
10.9188	0.00528491
11.712	0.00329653
12.4856	0.0016221
13.2477	0.000313955
14.0412	0.000418607
15.1701	5.23259e-05

--------------------------------------
external weights (weight-occurrences)
0.354317	0.0071126
0.924075	0.0198211
1.48591	0.0469641
2.06163	0.0746823
2.63728	0.0990011
3.21589	0.109984
3.78763	0.111134
4.3706	0.110507
4.9558	0.0950264
5.5296	0.0847759
6.11578	0.0689817
6.69928	0.0533445
7.27763	0.0403745
7.8601	0.0303854
8.43033	0.02207
9.02814	0.0138068
9.58829	0.00768788
10.15	0.003504
10.6782	0.000732179
11.391	0.000104597
