# Nodes: 5000, Edges: 38232, Weighted: 1
1	707	2.35874
1	1341	1.81938
1	1590	1.34321
1	2452	1.16811
1	3039	2.32503
1	4419	3.88253
1	4420	5.57626
2	333	2.66921
2	883	2.15188
2	3711	2.03865
2	3885	1.45751
2	3918	4.4236
2	3941	2.07692
2	4859	3.72354
3	169	2.13951
3	1563	2.54385
3	2419	0.237746
3	3195	2.93899
3	3964	4.17643
3	4053	1.74681
3	4532	4.72059
4	1469	1.56871
4	3286	2.6281
4	3491	0.0372106
4	4404	2.14889
4	4642	4.99138
4	4779	3.28483
4	4868	3.78689
5	2337	0.264155
5	2482	3.12893
5	3451	2.80092
5	4228	3.02659
5	4851	2.38816
5	4903	3.11635
5	4951	3.77211
6	1360	0.894413
6	3847	3.19659
6	4240	1.00225
6	4604	2.01716
6	4624	2.50419
6	4722	5.13026
6	4893	3.76922
7	3108	1.28603
7	3381	1.33241
7	3827	2.41422
7	3999	1.88446
7	4581	3.24996
7	4684	4.12051
7	4692	4.271
8	474	0.94259
8	1038	2.00735
8	3609	3.20665
8	4313	1.17567
8	4531	3.98802
8	4757	3.53032
8	4918	3.59906
9	680	1.47584
9	1109	1.52199
9	1414	1.37946
9	2276	0.0899125
9	3234	6.13687
9	4811	3.78625
9	4820	3.97482
10	79	0.241739
10	1108	2.20574
10	1267	1.39417
10	1799	1.48568
10	2959	1.78857
10	4821	5.99387
10	4939	5.23247
11	2190	3.10784
11	2461	1.78194
11	2468	1.38456
11	3676	1.42785
11	4175	2.86794
11	4224	4.3519
11	4487	3.55436
12	147	2.40595
12	1519	3.34533
12	2099	1.22581
12	3497	2.31421
12	3502	0.242435
12	4740	3.83551
12	4966	5.19499
13	1887	2.28459
13	2926	0.0321558
13	3109	3.09171
13	3861	1.10833
13	4071	0.971884
13	4139	3.92777
13	4988	7.06883
14	304	2.72349
14	3003	0.581031
14	3337	0.775512
14	4478	2.07612
14	4911	3.85046
14	4924	4.27232
14	4944	4.21456
15	362	3.54129
15	3128	1.77315
15	3931	1.90213
15	4068	2.02958
15	4285	2.61407
15	4487	2.52678
15	4860	4.12214
16	2116	0.962423
16	2967	2.01906
16	3714	1.35403
16	3896	2.91753
16	3979	3.33862
16	4318	2.91265
16	4942	4.99531
17	2260	0.832578
17	3104	0.583459
17	4515	3.26253
17	4644	2.64339
17	4830	2.95735
17	4930	3.75295
17	4935	4.59353
18	44	1.24047
18	1407	1.10467
18	1866	3.42311
18	4149	3.51969
18	4423	1.85523
18	4760	3.57553
18	4855	3.86722
19	903	1.98308
19	2338	1.49806
19	3042	1.34893
19	3799	0.857275
19	4426	4.33113
19	4779	3.95336
19	4868	4.45542
20	1896	1.74892
20	3323	0.40053
20	4653	3.03822
20	4673	2.32487
20	4847	3.31891
20	4915	3.61476
20	4989	4.10222
21	699	2.09271
21	1893	1.82706
21	3058	3.16021
21	3119	3.99967
21	3662	1.81543
21	4605	2.17706
21	4972	3.4322
22	2296	0.00285146
22	4330	1.36325
22	4365	2.66422
22	4422	3.66604
22	4476	1.861
22	4879	3.38117
22	4958	5.56252
23	3415	2.68436
23	3621	0.0177217
23	3815	1.34679
23	4653	5.34651
23	4666	1.96827
23	4848	3.18436
23	4988	4.34061
24	1177	2.23577
24	2185	2.18022
24	2891	2.46438
24	3096	1.35147
24	3337	4.48175
24	4318	1.94236
24	4962	3.81207
25	1270	0.12468
25	1754	2.17261
25	3027	2.70559
25	3126	0.792948
25	4580	3.35971
25	4722	4.30327
25	4904	5.12669
26	2812	1.66106
26	2877	2.32467
26	3703	2.45296
26	3834	2.87788
26	4422	2.15191
26	4486	3.32348
26	4934	3.79054
27	34	2.24059
27	2500	1.82888
27	2939	1.34677
27	3321	2.25549
27	3687	3.20766
27	3902	2.43921
27	4656	5.15779
28	1670	1.0219
28	1949	2.49912
28	2374	1.2004
28	2716	3.5161
28	2926	2.90754
28	3539	1.82945
28	4434	5.52901
29	957	0.901791
29	3172	1.60818
29	3294	1.25125
29	4635	2.25433
29	4694	3.00225
29	4912	4.89825
29	4946	4.68641
30	1381	1.68699
30	2904	2.20099
30	3116	1.90807
30	3138	1.89314
30	3951	2.7585
30	4205	2.86841
30	4942	5.18884
31	1121	0.380249
31	1984	2.97571
31	3168	0.951934
31	4273	2.04089
31	4307	2.0759
31	4856	5.90361
31	4987	4.22124
32	593	0.0234204
32	3108	0.982939
32	3176	2.87442
32	4105	2.57342
32	4158	3.75796
32	4268	2.63104
32	4877	5.64086
33	812	0.953936
33	1894	0.406044
33	3614	2.44406
33	3788	2.05796
33	4412	3.80074
33	4719	4.38004
33	4986	4.48445
34	1243	1.75681
34	2347	2.2314
34	2905	3.01796
34	3196	1.86578
34	3931	4.37058
34	3979	2.90585
35	3744	0.68331
35	3842	2.12236
35	3919	1.27954
35	4742	2.78535
35	4788	3.85758
35	4827	3.09506
35	4966	4.73349
36	415	2.31666
36	1359	1.98628
36	2847	2.81019
36	2910	0.44294
36	3280	1.18221
36	4098	4.46594
36	4748	5.3105
37	506	2.56159
37	3272	1.11772
37	3702	1.31319
37	3865	2.71977
37	4366	4.02312
37	4428	2.84479
37	4785	3.99726
38	1853	1.59274
38	3405	0.839259
38	4283	3.39409
38	4369	1.59171
