degree distribution (probability density function of the degree in logarithmic bins) 
7.44469	0.180683
9.47649	0.0872881
11.4681	0.0500536
13.8997	0.0443274
16.8947	0.0238976
20.3951	0.0161879
24.7597	0.0114392
30.3123	0.00840119
37.1964	0.00611056
45.5696	0.00354081

degree distribution (degree-occurrences) 
7	0.1526
8	0.1222
9	0.0846
10	0.077
11	0.06
12	0.0528
13	0.047
14	0.0398
15	0.0348
16	0.033
17	0.0222
18	0.0246
19	0.0186
20	0.0172
21	0.0154
22	0.0146
23	0.0154
24	0.0114
25	0.0108
26	0.0094
27	0.0096
28	0.0096
29	0.0088
30	0.009
31	0.0094
32	0.007
33	0.0068
34	0.0082
35	0.0076
36	0.0054
37	0.0036
38	0.0032
39	0.0054
40	0.0056
41	0.0058
42	0.0036
43	0.0044
44	0.0044
45	0.005
46	0.003
47	0.0028
48	0.0028
49	0.003
50	0.0026


--------------------------------------
community distribution (size-occurrences)
20	0.0342466
21	0.0205479
22	0.0547945
23	0.0273973
24	0.0273973
25	0.0342466
26	0.0410959
27	0.0616438
28	0.0136986
29	0.0136986
30	0.0342466
31	0.0547945
32	0.0342466
33	0.0273973
34	0.0342466
35	0.0205479
36	0.0479452
37	0.0205479
38	0.0342466
39	0.0547945
40	0.0273973
41	0.0479452
42	0.0273973
43	0.0205479
44	0.0342466
45	0.0136986
46	0.0205479
47	0.0547945
48	0.0342466
49	0.0205479
50	0.00684932


--------------------------------------
mixing parameter (topology)
0	0.001
0.0833333	0.0002
0.0961039	0.0014
0.121019	0.0642
0.142868	0.0966
0.162291	0.0658
0.18367	0.1484
0.201622	0.2462
0.222376	0.1852
0.249605	0.1112
0.271858	0.0142
0.285804	0.0636
0.307692	0.0002
0.333333	0.0006
0.363636	0.0002
0.375	0.0004
0.428571	0.0006

--------------------------------------
mixing parameter (weights)
0	0.001
0.0634662	0.0002
0.0916066	0.0002
0.111111	0.0006
0.128684	0.0002
0.158495	0.0008
0.181198	0.002
0.200175	0.9704
0.213925	0.013
0.234793	0.0056
0.252816	0.0016
0.269636	0.0026
0.288588	0.0008
0.308715	0.0006
0.333333	0.0002
0.377149	0.0002

--------------------------------------
internal weights (weight-occurrences)
0.297998	0.0473884
1.22476	0.049352
2.02258	0.0817515
2.79688	0.122595
3.57882	0.158758
4.34675	0.152376
5.14106	0.121744
5.9253	0.0833879
6.71487	0.0572064
7.51157	0.0396322
8.30477	0.0251342
9.10445	0.0207815
9.88693	0.0143998
10.6864	0.0106035
11.4823	0.00778898
12.2141	0.00399267
13.0092	0.00215997
13.8052	0.000523629
14.6901	0.000294541
15.3454	0.000130907

--------------------------------------
external weights (weight-occurrences)
0.277167	0.0799896
1.34761	0.0779052
2.21344	0.0974466
3.07738	0.116076
3.88938	0.172225
4.76395	0.134315
5.67322	0.098098
6.57876	0.0634445
7.46514	0.0508077
8.35074	0.0381709
9.24542	0.0254039
10.1405	0.0183689
10.945	0.0121157
11.9034	0.00755602
12.7702	0.00468994
13.685	0.00117249
14.4072	0.00156331
16.2937	0.000130276
17.2749	0.000521105
