degree distribution (probability density function of the degree in logarithmic bins) 
7.44469	0.180683
9.47649	0.0872881
11.4681	0.0500536
13.8997	0.0443274
16.8975	0.0239575
20.3902	0.0161387
24.7597	0.0114392
30.3123	0.00840119
37.1964	0.00611056
45.5696	0.00354081

degree distribution (degree-occurrences) 
7	0.1526
8	0.1222
9	0.0846
10	0.077
11	0.06
12	0.0528
13	0.047
14	0.0398
15	0.0348
16	0.033
17	0.0222
18	0.0248
19	0.0188
20	0.017
21	0.0152
22	0.0146
23	0.0154
24	0.0114
25	0.0108
26	0.0094
27	0.0096
28	0.0096
29	0.0088
30	0.009
31	0.0094
32	0.007
33	0.0068
34	0.0082
35	0.0076
36	0.0054
37	0.0036
38	0.0032
39	0.0054
40	0.0056
41	0.0058
42	0.0036
43	0.0044
44	0.0044
45	0.005
46	0.003
47	0.0028
48	0.0028
49	0.003
50	0.0026


--------------------------------------
community distribution (size-occurrences)
20	0.0342466
21	0.0205479
22	0.0547945
23	0.0273973
24	0.0273973
25	0.0342466
26	0.0410959
27	0.0616438
28	0.0136986
29	0.0136986
30	0.0342466
31	0.0547945
32	0.0342466
33	0.0273973
34	0.0342466
35	0.0205479
36	0.0479452
37	0.0205479
38	0.0342466
39	0.0547945
40	0.0273973
41	0.0479452
42	0.0273973
43	0.0205479
44	0.0342466
45	0.0136986
46	0.0205479
47	0.0547945
48	0.0342466
49	0.0205479
50	0.00684932


--------------------------------------
mixing parameter (topology)
0.121032	0.0014
0.142857	0.0006
0.166667	0.0004
0.181818	0.0006
0.2	0.0004
0.223825	0.032
0.238095	0.0002
0.250871	0.101
0.273362	0.0912
0.291387	0.3722
0.309312	0.1512
0.331317	0.1484
0.351351	0.0002
0.360796	0.03
0.375071	0.0538
0.4	0.0012
0.428571	0.0148
0.449495	0.0004

--------------------------------------
mixing parameter (weights)
0.246096	0.0002
0.276485	0.0002
0.281472	0.0008
0.288164	0.0022
0.293566	0.0224
0.299678	0.7172
0.302543	0.234
0.308604	0.0188
0.314034	0.0032
0.319771	0.0006
0.328361	0.0002
0.355921	0.0002

--------------------------------------
internal weights (weight-occurrences)
0.302413	0.0481193
1.17692	0.0532416
1.92377	0.0750766
2.67607	0.105212
3.4339	0.134263
4.17836	0.141554
4.92618	0.124205
5.68305	0.0999776
6.43481	0.0714125
7.19472	0.048755
7.95145	0.0327899
8.71759	0.0235549
9.4772	0.0172736
10.2385	0.0116279
10.9868	0.0063187
11.7537	0.00336499
12.4497	0.001346
13.219	0.00059822
14.0971	0.000822553
14.7763	0.000486054

--------------------------------------
external weights (weight-occurrences)
0.304052	0.0204633
1.06937	0.0352665
1.73268	0.0757576
2.41754	0.105625
3.08883	0.127743
3.76762	0.131226
4.45497	0.111459
5.13213	0.0998781
5.81962	0.0805468
6.50869	0.0629572
7.20064	0.0463253
7.8555	0.0369209
8.54461	0.0269941
9.23095	0.0180251
9.89501	0.0114072
10.5663	0.00600836
11.2848	0.00191571
11.8615	0.00113201
12.4692	0.000174155
13.4473	0.000174155
