# Nodes: 20000, Edges: 153287, Weighted: 1
1	3143	0.415965
1	12940	0.590435
1	14772	3.81838
1	17015	2.74607
1	18388	3.8201
1	19393	5.0127
1	19424	5.01263
2	8208	2.03212
2	9080	1.97989
2	10114	2.59658
2	11827	2.31554
2	12613	2.86727
2	13152	2.7311
2	14263	3.07222
3	18522	0.627254
3	19017	1.52917
3	19550	2.539
3	19751	3.10371
3	19813	3.18637
3	19814	3.28213
3	19908	3.4062
4	1634	1.31898
4	7014	1.49925
4	9328	1.82414
4	11669	2.99342
4	12423	3.69192
4	14845	3.8997
4	15917	4.19096
5	15515	4.47214
5	17093	1.54317
5	18454	2.5136
5	18752	2.72071
5	18884	3.12696
5	19068	3.41451
5	19846	4.31602
6	19302	1.87049
6	19453	2.21788
6	19635	2.55986
6	19701	2.73088
6	19732	2.70117
6	19775	2.94521
6	19841	3.08878
7	11062	0.764778
7	15572	1.88379
7	16929	2.44486
7	16966	2.78233
7	17493	3.21847
7	17852	3.19915
7	17938	3.30038
8	15465	0.44503
8	15953	1.26926
8	18067	2.02042
8	19099	3.89692
8	19105	3.83896
8	19143	4.06748
8	19259	4.0763
9	294	1.15351
9	10304	2.07846
9	12116	2.52238
9	13487	2.85587
9	15252	3.41224
9	15969	3.73598
9	16322	3.91423
10	5429	1.73674
10	6172	1.90386
10	6886	1.38504
10	10287	2.35984
10	14759	3.20347
10	15624	3.53533
10	15745	3.46905
11	15457	1.31338
11	16852	2.60634
11	17487	3.20741
11	17857	3.26439
11	18037	8.63003
11	18111	3.40371
11	18449	3.79913
12	7725	1.3207
12	8159	0.835768
12	15408	2.85966
12	15632	2.8835
12	16097	3.16496
12	16493	3.09731
12	16499	3.43293
13	3401	1.05051
13	8741	2.19309
13	9630	1.90398
13	11308	2.13617
13	13672	2.95493
13	14098	2.92307
13	17764	4.43276
14	8793	0.93339
14	11939	1.67685
14	14207	2.21228
14	14840	2.57322
14	15605	3.25231
14	16635	3.33793
14	16847	3.60868
15	3847	1.87407
15	6140	2.09749
15	10925	3.16973
15	13418	3.26744
15	13500	3.56245
15	14225	3.62328
15	17619	3.32112
16	6546	0.134912
16	14447	2.19633
16	15705	2.71413
16	16314	2.9136
16	16334	2.93092
16	16967	3.20448
16	17195	3.49994
17	4775	0.554344
17	12477	2.12391
17	13171	1.54951
17	15276	2.89718
17	15782	2.9682
17	15875	3.06808
17	18190	4.43451
18	18243	3.53612
18	19287	2.25429
18	19443	2.59735
18	19534	2.6078
18	19795	3.22315
18	19844	3.36215
18	19971	3.72813
19	12654	2.90474
19	18583	1.89794
19	18667	2.01713
19	19331	2.87999
19	19507	3.11904
19	19893	3.92098
19	19926	3.92027
20	18173	0.764902
20	18490	1.23682
20	18851	1.91758
20	19492	2.97029
20	19784	3.52012
20	19787	3.50058
20	19888	3.75104
21	9808	0.660293
21	13924	2.10527
21	15372	2.46895
21	17823	3.73234
21	17876	4.0592
21	18611	4.56806
21	19245	1.73802
22	14994	2.44898
22	15120	2.59809
22	15753	3.10511
22	15854	2.77669
22	16630	5.87878
22	16720	3.1724
22	16831	3.493
23	10680	0.937982
23	11086	0.706767
23	12601	0.748974
23	17393	3.37686
23	17782	3.70688
23	18083	3.8078
23	18579	4.30933
24	6369	0.174315
24	14322	1.65057
24	15791	2.68177
24	15975	2.92043
24	16115	2.81002
24	17186	3.16719
24	18582	4.19022
25	13809	1.4448
25	13966	1.50302
25	14271	2.03878
25	14745	1.98015
25	16726	2.95816
25	17676	3.61333
25	18374	4.05687
26	5556	0.0427618
26	17536	1.30006
26	18555	2.23585
26	19329	3.23456
26	19403	3.30502
26	19460	3.57321
26	19749	3.90987
27	15123	0.879853
27	17385	2.33291
27	18132	2.71862
27	18428	3.36184
27	19200	2.22296
27	19223	3.96299
27	19473	4.33879
28	8330	1.34116
28	10986	1.91401
28	13815	3.2
28	14847	3.38159
28	15346	3.5409
28	15351	3.48731
28	16743	3.92993
29	14415	1.16996
29	14427	0.895189
29	17177	2.37282
29	17445	2.66303
29	18084	3.1497
29	18204	3.50967
29	18638	3.83393
30	9580	0.599317
30	11536	2.34361
30	15194	1.08116
30	18099	3.25507
30	18504	3.90638
30	18842	4.41131
30	18848	4.34213
31	5208	1.20431
31	8020	1.12375
31	15257	3.48346
31	16044	3.71606
31	16451	3.83471
31	17146	4.23141
31	19124	5.76131
32	10509	0.752125
32	15413	1.92059
32	16108	2.51007
32	16628	2.50102
32	16809	3.01049
32	17495	3.41292
32	18113	3.48714
33	3129	0.0451345
33	16166	1.43889
33	17719	2.9845
33	18193	3.0385
33	18242	3.08947
33	18483	3.53689
33	18502	3.4634
34	17704	2.11018
34	17750	1.93413
34	17805	1.99189
34	18289	2.51635
34	18328	2.7629
34	18654	2.95173
34	18871	3.33017
35	4995	1.13137
35	15223	0.534378
35	17871	2.91352
35	18139	2.89049
35	18740	3.58193
35	18948	3.83802
35	18956	3.838
36	8026	1.58114
36	18283	1.46711
36	19216	2.84443
36	19352	3.18848
36	19484	3.3145
36	19525	3.40049
36	19563	3.44887
37	3292	0.0861375
37	8980	1.31612
37	12206	1.29835
37	16242	3.29507
37	17355	3.69481
37	17691	3.86844
37	17930	4.03575
38	16677	5.87878
38	16874	1.19141
38	17885	2.41733
38	18694	2.917
38	18978	3.29344
38	19278	3.83076
38	19397	3.94466
39	570	1.03573
39	1828	1.59275
39	8564	2.21816
39	10573	2.2548
39	12148	2.91395
39	14281	3.26043
39	16403	4.31802
40	16989	0.0350171
40	19559	3.02151
40	19584	2.79103
40	19598	2.84481
40	19661	2.93314
40	19675	2.94711
40	19697	3.06492
41	8460	1.58114
41	16249	2.48407
41	16512	2.48562
41	16689	2.78428
41	16944	2.72898
41	18119	3.38779
41	18348	3.72369
42	4676	1.66944
42	11112	0.688719
42	15047	2.35994
42	15231	2.19463
42	16253	2.53417
42	17283	3.11332
42	19411	5.03327
43	2109	1.12625
43	9023	2.26743
43	11159	2.4837
43	12147	2.80586
43	12661	2.72668
43	13213	2.91387
43	14391	3.27064
44	15676	1.5276
44	16122	1.62048
44	16407	1.89244
44	17101	2.41953
44	17706	3.02931
44	18415	3.37464
44	18646	3.73041
45	574	0.28154
45	10187	1.21286
45	11197	1.64168
45	13422	2.37986
45	16775	4.15508
45	17175	3.77945
45	17610	4.14356
46	18816	1.69116
46	19175	2.42227
46	19227	2.46513
46	19254	2.61395
46	19297	2.62112
46	19435	2.78425
46	19544	3.15667
47	1485	0.732589
47	3440	0.6918
47	6262	1.23138
47	14513	2.99266
47	15801	3.52954
47	16589	4.01388
47	17382	4.4021
48	8628	1.65819
48	10913	2.32415
48	11551	2.0834
48	13526	2.72372
48	13946	2.70865
48	14296	3.07323
48	15093	3.02308
49	19249	1.67925
49	19684	2.571
49	19735	2.50045
49	19750	2.59733
49	19812	2.66346
49	19827	2.81523
49	19878	2.81503
50	13782	3.2
50	14539	1.16786
50	15680	2.05134
50	17119	3.13487
50	17190	2.92029
50	18580	4.02898
50	18660	4.29054
51	19755	2.13196
51	19923	2.44549
51	19942	2.44525
51	19949	2.66296
51	19983	2.6627
51	19991	2.66243
51	19997	2.66215
52	522	0.038314
52	15083	2.41746
52	15448	2.34252
52	16643	2.94076
52	16650	3.07999
52	17289	3.4315
52	17452	3.34423
53	3141	0.720665
53	8752	0.214455
53	14020	1.03607
53	17803	3.34105
53	17888	3.67934
53	18662	4.0751
53	18968	4.52943
54	14806	0.879067
54	15136	0.782691
54	17140	2.52753
54	17818	2.94551
54	18036	3.36403
54	18293	3.46826
54	18350	3.62715
55	11630	1.69257
55	12948	2.90474
55	13000	1.61116
55	16231	3.073
55	17285	3.77076
55	17352	3.68664
55	17530	3.76039
56	276	0.303715
56	5259	1.20473
56	7755	0.023935
56	17994	3.26446
56	18473	3.89813
56	18849	4.27321
56	19277	4.62588
57	14439	0.433302
57	14473	3.81838
57	18684	2.33512
57	19274	3.26876
57	19542	3.66101
57	19657	3.71502
57	19871	4.18899
58	2587	0.761162
58	11076	2.03709
58	11553	2.26484
58	12119	2.47123
58	12965	2.72048
58	15869	3.5546
58	16335	3.78593
59	7107	1.90826
59	11953	2.5655
59	12633	2.76751
59	13427	3.27182
59	14241	3.50464
59	15026	3.55283
