# Nodes: 5000, Edges: 38232, Weighted: 1
1	1779	1.09424
1	2895	0.831871
1	3095	1.69157
1	4394	3.15344
1	4756	2.52894
1	4763	4.11817
1	4933	5.10479
2	1595	1.22553
2	2618	1.48251
2	3149	2.59147
2	4675	4.88056
2	4685	1.96974
2	4877	3.21815
2	4954	3.16119
3	901	2.5572
3	1842	2.74716
3	2229	2.98981
3	4006	1.54821
3	4567	2.14913
3	4681	2.88242
3	4930	3.60706
4	1784	1.74278
4	2901	0.470424
4	2977	2.05423
4	3349	1.75625
4	3883	2.1084
4	4540	4.53262
4	4890	5.84613
5	2426	2.44908
5	2585	2.24924
5	2710	2.90957
5	3250	2.57714
5	4547	2.49666
5	4591	1.90349
5	4831	3.94406
6	1673	0.316874
6	2028	1.81411
6	3877	2.22014
6	3947	3.6435
6	4112	3.03096
6	4497	4.00931
6	4624	3.47636
7	17	0.305589
7	2463	1.91668
7	2770	3.9718
7	3185	2.42741
7	4280	2.57999
7	4358	3.11265
7	4739	4.18819
8	1895	2.00522
8	3414	3.62647
8	3809	2.15944
8	3835	2.69328
8	4236	1.85963
8	4435	2.69805
8	4606	3.46778
9	1184	2.32215
9	1256	2.75531
9	1308	2.75157
9	3130	0.468487
9	4546	2.45835
9	4806	3.54382
9	4998	4.18615
10	1202	0.514215
10	1811	0.909701
10	2448	2.0687
10	2467	2.90303
10	2808	2.45536
10	4681	4.48554
10	4973	5.1859
11	402	1.07636
11	948	2.59111
11	1756	3.03696
11	1949	2.63711
11	3814	1.81357
11	4516	3.082
11	4705	4.21235
12	507	2.89355
12	2570	2.51526
12	3660	2.97541
12	4625	1.33581
12	4865	2.76017
12	4932	2.78172
12	4980	3.32743
13	1572	1.96232
13	2128	1.30337
13	2903	0.0500509
13	4445	2.73666
13	4689	3.79304
13	4822	4.28077
13	4859	4.38248
14	2710	1.63993
14	3340	2.01264
14	3708	2.29767
14	3788	1.39418
14	3856	2.36364
14	4912	4.12382
14	4924	4.66896
15	287	0.984521
15	1094	2.76117
15	1807	2.65949
15	2953	2.17834
15	3903	2.94232
15	4388	2.48215
15	4805	4.53969
16	763	2.1361
16	3711	0.782217
16	3916	3.64764
16	4070	2.57462
16	4326	2.00992
16	4603	2.8343
16	4921	4.56018
17	1480	1.67584
17	2184	1.09683
17	4030	2.28666
17	4358	3.85485
17	4739	4.93039
17	4959	4.38645
18	1702	0.934808
18	3414	3.25424
18	3655	1.83574
18	3767	1.89194
18	4118	2.75107
18	4578	4.1444
18	4639	3.70246
19	532	2.26653
19	1339	1.87058
19	1694	3.24292
19	2872	3.2822
19	3107	2.72601
19	3185	0.950653
19	3923	4.17397
20	1905	3.50999
20	2339	0.0145923
20	2510	1.39402
20	2926	3.45161
20	4537	2.15885
20	4807	3.87005
20	4931	4.14276
21	1496	7.26966e-05
21	3504	1.68685
21	3809	2.71711
21	3961	0.986852
21	4166	3.93921
21	4850	4.57902
21	4918	4.66794
22	3033	1.35727
22	3271	1.75398
22	3313	2.10653
22	3424	1.55611
22	4022	4.46193
22	4101	3.00398
22	4623	4.27123
23	492	1.87051
23	1694	0.977031
23	2984	2.41935
23	3621	1.59441
23	3719	1.302
23	4801	3.57006
23	4922	6.79614
24	1455	3.01699
24	2905	2.80352
24	3178	2.50054
24	3535	0.00454197
24	4458	2.20495
24	4625	3.00373
24	4980	4.99535
25	380	2.48146
25	735	1.17539
25	2719	0.968702
25	2960	2.19712
25	3907	4.3152
25	4529	4.15191
25	4566	3.19786
26	1631	2.18878
26	1762	1.29398
26	2526	2.11988
26	3010	2.56491
26	3532	2.4678
26	3628	4.01288
26	4467	3.85706
27	1452	1.85006
27	1627	1.31569
27	2346	2.27606
27	4052	0.841222
27	4786	4.0268
27	4800	4.03458
27	4898	4.18287
28	572	1.38618
28	1033	2.01504
28	1063	1.85544
28	1385	1.44749
28	2690	3.74974
28	3260	4.58566
28	4648	3.51644
29	2035	0.536419
29	2141	4.01198
29	4005	1.88072
29	4254	2.28897
29	4290	2.52354
29	4462	3.79707
29	4565	3.49197
30	3008	0.470657
30	3312	1.24999
30	4164	1.97862
30	4344	2.82795
30	4528	3.36998
30	4735	4.1319
30	4986	4.49018
31	1970	0.409825
31	2783	0.999304
31	3911	1.10952
31	4103	2.84047
31	4445	2.11357
31	4930	4.69067
31	4990	6.34797
32	1269	1.7868
32	3878	3.03157
32	4071	3.51996
32	4545	1.67598
32	4720	1.75154
32	4943	3.2957
32	4972	3.46925
33	265	0.508397
33	470	1.58166
33	2951	2.29774
33	3278	1.21379
33	3641	2.73287
33	4668	4.58207
33	4672	5.61326
34	1796	2.31889
34	3433	1.754
34	3437	1.12882
34	4008	2.62201
34	4352	3.06143
34	4381	3.09125
34	4760	4.50494
35	820	2.11983
35	4487	1.89173
35	4506	2.13735
35	4548	2.21693
35	4706	2.64413
35	4853	3.94035
35	4934	3.57048
36	1188	1.17131
36	4506	1.44342
36	4545	2.92832
36	4663	2.15797
36	4853	3.24642
36	4905	3.33905
36	4951	4.22485
37	2836	1.28265
37	3428	2.58406
37	4165	1.99662
37	4174	1.96548
37	4500	2.50302
37	4699	4.4461
37	4842	3.71989
38	252	2.46004
38	1984	2.6355
38	2147	3.32393
38	3915	0.750032
38	4758	2.95828
38	4782	2.54263
38	4823	3.93633
39	2615	1.86663
39	2985	1.37774
39	3632	2.26368
39	3757	2.35371
39	3863	2.44538
39	4539	4.20027
39	4600	4.03388
40	954	0.00330102
40	1976	0.59595
40	2507	2.17318
40	4072	1.6548
40	4484	4.69929
40	4710	3.92852
40	4732	5.52784
41	181	1.00789
41	2682	0.263396
41	2992	2.659
41	3683	1.89862
41	3878	2.52689
41	4669	4.68837
41	4950	5.4967
42	1748	1.66377
42	3043	0.592568
42	3715	0.969954
42	3754	2.26623
42	4068	4.41362
42	4577	3.55094
42	4877	5.074
43	3037	1.97259
43	3163	1.4543
43	3257	0.701546
43	4199	2.8428
43	4320	3.23814
43	4657	3.13105
43	4976	5.18867
44	1958	0.016493
44	2256	1.56833
44	4335	3.02324
44	4484	3.23826
44	4539	3.78714
44	4566	3.31926
44	4586	3.63338
45	2962	1.17008
45	3083	1.01371
45	3562	1.8651
45	4294	3.11996
45	4520	2.70588
45	4722	4.03055
45	4863	4.61097
46	1670	1.42958
46	2215	0.128231
46	2646	1.17006
46	3020	1.85951
46	4817	5.02826
46	4823	4.2809
46	4995	4.61371
47	2152	0.325664
47	4046	2.22476
47	4120	0.601428
47	4685	3.34468
47	4806	3.69924
47	4882	3.66429
47	5000	4.68477
48	620	0.123697
48	1537	1.52269
48	2381	1.74079
48	4237	2.89489
48	4444	3.10815
48	4553	3.89088
48	4977	5.21246
49	1827	1.69585
49	2656	1.70966
49	2917	1.76303
49	4029	1.65795
49	4514	2.16852
