degree distribution (probability density function of the degree in logarithmic bins) 
7.43526	0.17848
9.44996	0.0909341
11.4658	0.0505417
13.9009	0.0428693
16.8942	0.0232088
20.3622	0.0176271
24.8307	0.0122981
30.2935	0.00757933
37.2136	0.00571501
45.8796	0.00349039

degree distribution (degree-occurrences) 
7	0.1533
8	0.11815
9	0.0926
10	0.07575
11	0.06085
12	0.05305
13	0.0445
14	0.04025
15	0.03285
16	0.03075
17	0.0242
18	0.02255
19	0.02105
20	0.01805
21	0.0181
22	0.01445
23	0.0135
24	0.01475
25	0.0115
26	0.01075
27	0.01035
28	0.00915
29	0.00835
30	0.00745
31	0.0078
32	0.00645
33	0.00645
34	0.0068
35	0.00595
36	0.00525
37	0.00525
38	0.00495
39	0.0044
40	0.00445
41	0.00485
42	0.0037
43	0.003
44	0.0041
45	0.0041
46	0.00355
47	0.00315
48	0.00285
49	0.0033
50	0.0034


--------------------------------------
community distribution (size-occurrences)
20	0.0684713
21	0.0382166
22	0.0461783
23	0.044586
24	0.0557325
25	0.0398089
26	0.0366242
27	0.0461783
28	0.0286624
29	0.0461783
30	0.044586
31	0.0318471
32	0.0366242
33	0.0350318
34	0.044586
35	0.0302548
36	0.0334395
37	0.0350318
38	0.0191083
39	0.0254777
40	0.0159236
41	0.0286624
42	0.0191083
43	0.022293
44	0.0238854
45	0.022293
46	0.0175159
47	0.0175159
48	0.0159236
49	0.0207006
50	0.00955414


--------------------------------------
mixing parameter (topology)
0	0.08355
0.0404945	0.00035
0.0543066	0.0071
0.0637629	0.03715
0.0787085	0.12265
0.091664	0.12815
0.105628	0.273
0.123163	0.1575
0.133104	0.026
0.14405	0.14135
0.166181	0.01215
0.181575	0.00655
0.19625	0.0015
0.222222	0.001
0.230769	5e-05
0.25	0.00075
0.284632	0.0012

--------------------------------------
mixing parameter (weights)
0.000316348	0.08565
0.0338582	0.00475
0.0547926	0.01495
0.0771696	0.04675
0.0993486	0.4947
0.116306	0.1719
0.137857	0.0789
0.159647	0.0432
0.181101	0.02405
0.202108	0.015
0.222094	0.00795
0.243822	0.0063
0.267023	0.00375
0.293802	0.00105
0.31333	0.00075
0.329419	0.0003
0.428547	5e-05

--------------------------------------
internal weights (weight-occurrences)
0.399593	0.037173
1.3867	0.0523436
2.26466	0.116164
3.12412	0.194357
3.96867	0.196574
4.83926	0.138993
5.72022	0.0853912
6.60663	0.0549988
7.49978	0.0374949
8.37531	0.0254038
9.29402	0.0175332
10.1633	0.0134297
11.0459	0.0103795
11.9365	0.00738048
12.806	0.00484961
13.6911	0.00333548
14.5952	0.00207005
15.4853	0.00138978
16.293	0.000651004
17.3325	8.77758e-05

--------------------------------------
external weights (weight-occurrences)
0.443295	0.0542114
1.67718	0.102864
2.70422	0.210241
3.74816	0.185195
4.78545	0.143081
5.81544	0.0908318
6.82601	0.071933
7.89662	0.0457102
9.03691	0.0313236
10.0555	0.0220377
11.1047	0.0120324
12.1589	0.0112477
13.2658	0.00680094
14.3719	0.00503531
15.4078	0.00294272
16.4229	0.00196181
17.4733	0.00143866
18.6871	0.000653937
19.9059	0.000261575
20.8455	0.000196181
