degree distribution (probability density function of the degree in logarithmic bins) 
7.44469	0.180683
9.47649	0.0872881
11.4681	0.0500536
13.8997	0.0443274
16.8947	0.0238976
20.3951	0.0161879
24.7597	0.0114392
30.3123	0.00840119
37.1964	0.00611056
45.5696	0.00354081

degree distribution (degree-occurrences) 
7	0.1526
8	0.1222
9	0.0846
10	0.077
11	0.06
12	0.0528
13	0.047
14	0.0398
15	0.0348
16	0.033
17	0.0222
18	0.0246
19	0.0186
20	0.0172
21	0.0154
22	0.0146
23	0.0154
24	0.0114
25	0.0108
26	0.0094
27	0.0096
28	0.0096
29	0.0088
30	0.009
31	0.0094
32	0.007
33	0.0068
34	0.0082
35	0.0076
36	0.0054
37	0.0036
38	0.0032
39	0.0054
40	0.0056
41	0.0058
42	0.0036
43	0.0044
44	0.0044
45	0.005
46	0.003
47	0.0028
48	0.0028
49	0.003
50	0.0026


--------------------------------------
community distribution (size-occurrences)
20	0.0342466
21	0.0205479
22	0.0547945
23	0.0273973
24	0.0273973
25	0.0342466
26	0.0410959
27	0.0616438
28	0.0136986
29	0.0136986
30	0.0342466
31	0.0547945
32	0.0342466
33	0.0273973
34	0.0342466
35	0.0205479
36	0.0479452
37	0.0205479
38	0.0342466
39	0.0547945
40	0.0273973
41	0.0479452
42	0.0273973
43	0.0205479
44	0.0342466
45	0.0136986
46	0.0205479
47	0.0547945
48	0.0342466
49	0.0205479
50	0.00684932


--------------------------------------
mixing parameter (topology)
0.285714	0.0002
0.4	0.0002
0.428571	0.0236
0.444155	0.0048
0.4705	0.0008
0.5	0.1496
0.519576	0.0034
0.534547	0.1552
0.55302	0.3066
0.573153	0.231
0.598113	0.0572
0.623816	0.0608
0.636736	0.0044
0.666667	0.0006
0.7125	0.0016

--------------------------------------
mixing parameter (weights)
0.541282	0.0004
0.542127	0.0002
0.543243	0.0004
0.544276	0.0016
0.545103	0.0018
0.545909	0.0032
0.546756	0.009
0.547623	0.0168
0.548449	0.0514
0.549335	0.169
0.550007	0.6486
0.550814	0.0658
0.551718	0.018
0.55258	0.0052
0.553458	0.0036
0.554182	0.0028
0.555068	0.001
0.556272	0.0004
0.556736	0.0004
0.557771	0.0004

--------------------------------------
internal weights (weight-occurrences)
0.287514	0.0322918
1.10796	0.0492233
1.78417	0.0723803
2.49483	0.102461
3.18829	0.1166
3.8911	0.13068
4.58983	0.118694
5.2817	0.102636
5.99609	0.0828533
6.69002	0.0596963
7.40031	0.0452086
8.11262	0.0306045
8.79599	0.0208879
9.51438	0.014255
10.2324	0.00971665
10.9389	0.0049456
11.6213	0.00378193
12.3426	0.00168732
13.0357	0.00116367
13.9348	0.000232734

--------------------------------------
external weights (weight-occurrences)
0.376988	0.00546448
0.925406	0.0231409
1.48723	0.0483725
2.06445	0.0741269
2.64184	0.0962699
3.22093	0.112948
3.80645	0.108434
4.3846	0.108909
4.9672	0.0958898
5.55554	0.0888572
6.12938	0.0677596
6.71509	0.0541696
7.29612	0.0430981
7.87245	0.0272274
8.47294	0.0215253
9.0459	0.0128297
9.60402	0.00727014
10.1654	0.00308862
10.7175	0.000570207
11.7063	4.75172e-05
