degree distribution (probability density function of the degree in logarithmic bins) 
7.43526	0.17848
9.44996	0.0909341
11.4666	0.0505417
13.8995	0.0427964
16.881	0.0229094
20.3572	0.0170121
24.8636	0.0119242
30.3162	0.007928
37.2029	0.00604918
45.79	0.00360244

degree distribution (degree-occurrences) 
7	0.1533
8	0.11815
9	0.0926
10	0.07575
11	0.06075
12	0.05315
13	0.04455
14	0.0401
15	0.03275
16	0.0308
17	0.024
18	0.0217
19	0.02065
20	0.0172
21	0.01725
22	0.01405
23	0.0131
24	0.0138
25	0.01075
26	0.01075
27	0.0106
28	0.0092
29	0.00885
30	0.00805
31	0.00795
32	0.0067
33	0.007
34	0.007
35	0.00635
36	0.0059
37	0.00555
38	0.00515
39	0.0047
40	0.00475
41	0.00495
42	0.0041
43	0.00335
44	0.00425
45	0.00415
46	0.0036
47	0.00315
48	0.00285
49	0.0033
50	0.0034


--------------------------------------
community distribution (size-occurrences)
20	0.0684713
21	0.0382166
22	0.0461783
23	0.044586
24	0.0557325
25	0.0398089
26	0.0366242
27	0.0461783
28	0.0286624
29	0.0461783
30	0.044586
31	0.0318471
32	0.0366242
33	0.0350318
34	0.044586
35	0.0302548
36	0.0334395
37	0.0350318
38	0.0191083
39	0.0254777
40	0.0159236
41	0.0286624
42	0.0191083
43	0.022293
44	0.0238854
45	0.022293
46	0.0175159
47	0.0175159
48	0.0159236
49	0.0207006
50	0.00955414


--------------------------------------
mixing parameter (topology)
0.120614	0.00095
0.142857	0.001
0.164835	0.00035
0.183239	0.0004
0.2	0.00115
0.22213	0.02775
0.231175	0.0048
0.250954	0.10635
0.281573	0.28765
0.298327	0.20955
0.312203	0.1358
0.33333	0.13085
0.360551	0.0287
0.375006	0.0461
0.392308	0.0011
0.416667	0.00015
0.428571	0.01605
0.447634	0.00095
0.5	0.00035

--------------------------------------
mixing parameter (weights)
0.267885	0.0001
0.270889	5e-05
0.2775	0.0007
0.28106	0.00205
0.285412	0.00315
0.289669	0.0117
0.293974	0.0399
0.298367	0.23105
0.300837	0.6068
0.305356	0.0773
0.309552	0.01845
0.313626	0.0058
0.31776	0.0019
0.322031	0.0007
0.326406	0.0002
0.334675	5e-05
0.342328	5e-05
0.349254	5e-05

--------------------------------------
internal weights (weight-occurrences)
0.313798	0.0501056
1.25415	0.0540303
2.06496	0.0867083
2.87062	0.129544
3.67043	0.156942
4.46921	0.150111
5.27044	0.116321
6.08123	0.0838302
6.89797	0.0566935
7.70767	0.0384809
8.52313	0.0269778
9.34674	0.0185864
10.146	0.0128955
10.9626	0.00846618
11.7627	0.00546657
12.5777	0.00294354
13.4155	0.00114938
14.2358	0.000504607
14.9348	0.000186891
15.9915	5.60674e-05

--------------------------------------
external weights (weight-occurrences)
0.335361	0.0151046
1.04149	0.0348365
1.70456	0.0687563
2.36109	0.101847
3.01328	0.125202
3.6766	0.128869
4.33626	0.116515
5.0066	0.0975248
5.67467	0.0798664
6.34517	0.0651548
7.00532	0.0527786
7.67027	0.0407081
8.33636	0.0282446
9.00216	0.0202995
9.65966	0.0126162
10.3309	0.007334
11.0014	0.00285939
11.6469	0.00122233
12.28	0.000196447
13.0421	6.54822e-05
